OtherName,Name,Vector,Crossings,Mosaic,TileNum
10a_44,10_28,"10,7,9,10,7,10,8,10,7,9,10,9,7,9,10",10,7,29
10a_45,10_101,"10,7,7,10,7,10,8,10,9,7,10,9,10,9,10",10,7,29
10a_47,10_95,"10,7,7,10,9,10,9,10,7,9,10,9,10,7,8",10,7,29
10a_48,10_54,"10,7,7,10,9,10,8,10,7,9,10,8,10,9,10",10,7,29
10a_5,10_36,"10,7,7,10,9,10,7,10,9,7,10,8,10,9,10",10,7,29
10a_51,10_63,"10,7,7,10,9,10,9,10,7,9,7,9,8,9,10",10,7,29
10a_52,10_43,"10,7,7,10,9,10,7,10,7,9,10,9,8,9,10",10,7,29
10a_53,10_29,"10,7,9,10,7,10,7,10,9,7,7,9,10,9,10",10,7,29
10a_54,10_13,"10,9,9,7,9,10,7,10,7,7,10,9,8,9,10",10,7,29
10a_55,10_32,"10,7,7,10,9,10,9,10,7,7,10,9,7,9,10",10,7,29
10a_56,10_5,"10,7,7,10,9,10,7,10,9,9,7,8,10,9,10",10,7,29
10a_57,10_23,"10,9,9,10,7,10,7,10,7,9,10,9,8,7,10",10,7,29
10a_58,10_27,"10,7,7,10,7,10,7,10,9,9,10,9,10,7,10",10,7,29
10a_59,10_2,"10,7,9,10,9,10,7,7,9,9,7,8,10,9,10",10,7,29
10a_60,10_21,"10,7,7,10,7,10,7,10,9,9,10,8,10,9,10",10,7,29
10a_6,10_57,"10,7,7,10,7,10,9,10,9,9,10,7,10,7,10",10,7,29
10a_61,10_25,"10,7,9,10,9,7,9,10,7,7,10,9,8,9,10",10,7,29
10a_62,10_74,"10,9,9,10,7,10,9,10,7,7,7,9,8,9,10",10,7,29
10a_63,10_18,"10,7,9,10,7,10,7,10,7,9,7,9,10,9,10",10,7,29
10a_64,10_10,"10,7,9,10,7,10,9,10,7,9,7,9,7,9,10",10,7,29
10a_66,10_107,"10,7,7,10,9,10,9,10,7,7,10,9,8,9,10",10,7,29
10a_68,10_15,"10,7,7,10,9,10,7,7,9,9,7,9,10,9,10",10,7,29
10a_69,10_31,"10,9,9,10,9,10,7,10,7,9,10,9,8,7,8",10,7,29
10a_71,10_24,"10,9,9,10,7,10,7,10,7,7,10,8,10,9,10",10,7,29
10a_75,10_1,"10,9,9,7,9,10,7,7,9,7,10,8,10,9,10",10,7,29
10a_76,10_112,"10,7,9,7,9,10,9,10,7,7,10,9,10,7,10",10,7,29
10a_80,10_52,"10,9,9,10,7,10,8,10,7,7,10,8,10,9,10",10,7,29
10a_81,10_46,"10,7,9,7,9,10,8,10,7,9,10,8,10,9,10",10,7,29
10a_83,10_82,"10,7,7,10,7,10,9,10,7,9,7,9,10,9,10",10,7,29
10a_84,10_86,"10,9,9,10,7,10,9,10,7,7,10,8,10,7,10",10,7,29
10a_86,10_85,"10,7,7,7,7,10,9,10,9,9,10,8,10,9,10",10,7,29
10a_87,10_83,"10,9,9,10,7,10,9,10,7,7,10,9,8,7,10",10,7,29
10a_9,10_55,"10,7,7,10,9,10,8,10,7,9,10,9,8,9,10",10,7,29
10a_91,10_94,"10,7,9,7,9,10,9,10,7,9,10,9,10,7,8",10,7,29
10a_95,10_106,"10,7,9,7,9,10,9,10,7,7,10,9,8,9,10",10,7,29
10a_97,10_102,"10,7,7,10,7,10,9,10,7,9,10,8,10,9,10",10,7,29
10a_99,10_117,"10,7,7,10,7,10,9,10,7,9,10,9,10,7,10",10,7,29
10n_11,10_149,"10,7,7,10,7,10,9,10,10,7,10,8,9,10,9",10,7,29
10n_12,10_148,"10,7,7,7,7,10,9,10,10,9,10,8,9,10,9",10,7,29
10n_13,10_132,"10,7,7,10,7,10,10,7,7,9,9,10,10,9,10",10,7,29
10n_14,10_145,"10,7,7,10,9,10,10,9,7,7,9,10,8,9,10",10,7,29
10n_15,10_125,"10,7,7,10,7,10,10,9,7,9,7,10,10,9,10",10,7,29
10n_16,10_127,"10,7,7,10,7,8,10,9,10,10,9,8,9,10,9",10,7,29
10n_17,10_126,"10,7,7,10,7,10,9,9,10,9,7,10,8,9,10",10,7,29
10n_18,10_129,"10,9,9,10,7,10,8,9,10,7,9,10,9,7,8",10,7,29
10n_19,10_131,"10,9,9,10,7,10,8,10,10,7,10,8,8,10,9",10,7,29
10n_20,10_130,"10,9,9,10,7,10,10,7,7,7,7,10,10,9,10",10,7,29
10n_21,10_124,"10,7,7,10,7,10,9,9,10,7,9,8,9,10,9",10,7,29
10n_22,10_128,"10,7,7,10,9,8,10,9,10,10,9,10,9,7,8",10,7,29
10n_23,10_146,"10,7,7,10,7,10,8,10,10,7,10,10,9,10,9",10,7,29
10n_24,10_147,"10,7,7,10,7,10,8,10,9,7,9,10,10,10,9",10,7,29
10n_25,10_141,"10,7,7,7,7,10,8,10,10,9,10,10,9,10,9",10,7,29
10n_26,10_143,"10,7,7,7,7,10,8,10,9,9,9,10,10,10,9",10,7,29
10n_27,10_139,"10,7,9,7,9,10,10,9,7,7,9,10,8,9,10",10,7,29
10n_28,10_144,"10,7,7,10,7,8,9,10,10,10,7,10,9,10,9",10,7,29
10n_29,10_140,"10,7,7,10,7,10,9,9,10,7,10,10,9,7,10",10,7,29
10n_30,10_142,"10,7,7,10,7,10,9,9,10,7,7,10,9,9,10",10,7,29
10n_3,10_136,"10,7,7,10,9,8,10,9,10,10,9,10,8,10,8",10,7,29
10n_31,10_161,"10,7,7,10,9,8,10,9,10,7,9,10,8,9,10",10,7,29
10n_32,10_156,"10,7,7,10,7,10,9,10,10,7,10,10,9,10,8",10,7,29
10n_33,10_160,"10,7,7,10,7,10,9,9,10,9,9,10,8,10,8",10,7,29
10n_34,10_159,"10,7,7,7,7,10,9,10,10,7,10,10,9,10,9",10,7,29
10n_38,10_164,"10,7,7,10,7,8,10,9,10,10,9,10,9,10,8",10,7,29
10n_39,10_155,"10,7,7,7,7,10,8,9,10,9,9,10,9,10,9",10,7,29
10n_40,10_162,"10,7,7,10,7,8,10,9,10,10,7,10,9,10,9",10,7,29
10n_4,10_133,"10,7,7,10,7,10,8,10,10,7,10,9,9,9,10",10,7,29
10n_5,10_135,"10,7,7,10,7,10,8,10,9,9,9,10,10,10,8",10,7,29
10n_6,10_134,"10,7,7,10,7,10,8,10,7,9,9,10,10,10,9",10,7,29
10n_8,10_151,"10,7,7,10,9,10,9,9,10,9,9,10,8,7,8",10,7,29
10n_9,10_150,"10,7,7,10,7,10,8,9,10,9,9,10,8,10,9",10,7,29
9a_35,9_4,"10,7,9,10,10,7,7,9,10,7,9,8,9,10,9",10,7,29
9a_40,9_35,"10,9,9,10,7,10,10,9,7,7,7,10,8,9,10",10,7,29
10a_105,10_103,"10,7,9,10,10,8,10,9,10,10,7,10,9,10,8",11,7,29
10a_107,10_17,"10,7,9,10,10,8,10,8,10,10,9,8,9,10,9",11,7,29
10a_110,10_9,"10,7,9,10,10,7,10,9,10,7,9,8,9,10,9",11,7,29
10a_117,10_3,"10,7,9,10,10,9,10,8,10,10,7,8,9,10,9",11,7,29
10a_122,10_64,"10,9,9,10,9,8,9,9,10,7,10,7,9,7,10",11,7,29
10a_123,10_61,"10,9,9,10,7,10,10,9,7,9,7,10,8,9,10",11,7,29
10a_16,10_51,"10,7,9,10,10,8,10,7,10,7,9,10,9,10,9",11,7,29
10a_18,10_77,"10,7,7,10,9,10,8,10,9,9,9,7,10,10,9",11,7,29
10a_28,10_56,"10,7,7,10,9,10,9,9,10,9,10,7,9,7,10",11,7,29
10a_37,10_67,"10,7,9,10,10,8,10,9,10,7,9,7,9,10,9",11,7,29
10a_43,10_12,"10,7,9,10,10,8,10,8,10,10,7,10,9,10,9",11,7,29
10a_49,10_37,"10,9,9,7,9,10,9,9,10,7,8,10,9,10,8",11,7,29
10a_50,10_84,"10,9,9,9,10,8,10,9,10,7,9,10,8,10,8",11,7,29
10a_65,10_7,"10,7,9,10,10,8,10,8,10,7,9,10,9,10,9",11,7,29
10a_70,10_6,"10,7,9,10,10,8,10,9,10,10,7,8,9,10,9",11,7,29
10a_74,10_20,"10,9,9,10,7,10,9,8,10,7,9,10,8,10,9",11,7,29
10a_77,10_114,"10,7,9,10,10,8,10,9,10,10,9,10,8,10,8",11,7,29
10a_79,10_48,"10,7,7,10,9,10,9,9,10,9,7,7,9,9,10",11,7,29
10a_82,10_50,"10,7,9,10,10,8,10,7,10,10,7,10,9,10,9",11,7,29
10a_92,10_90,"10,7,9,10,10,8,10,9,10,10,9,10,9,7,8",11,7,29
10n_35,10_163,"10,7,9,10,10,10,9,10,7,7,10,9,10,7,10",11,7,29
10n_41,10_158,"10,7,7,10,7,10,10,9,10,9,10,10,8,9,10",11,7,29
9a_31,9_29,"10,7,7,10,7,8,10,10,10,10,9,10,9,10,9",11,7,29
10a_106,10_91,"10,7,7,10,9,10,9,9,10,9,10,10,8,10,9",12,7,29
10a_22,10_70,"10,9,9,9,10,10,9,9,7,9,8,10,8,10,9",12,7,29
10a_4,10_72,"10,7,7,10,9,9,10,10,10,10,8,10,9,10,9",12,7,29
10a_46,10_92,"10,7,7,10,9,8,10,10,10,10,9,10,9,10,9",12,7,29
10a_67,10_68,"10,7,7,10,9,9,10,10,10,10,9,8,9,10,9",12,7,29
10n_36,10_152,"10,9,9,7,9,10,10,9,10,9,7,10,8,9,10",12,7,29
10a_101,10_93,"10,7,9,10,10,10,10,10,7,9,10,9,10,9,10",13,7,29
10a_73,10_76,"10,7,9,10,9,10,10,10,9,9,7,9,10,9,10",13,7,29
10a_78,10_79,"10,9,9,10,10,10,9,10,10,7,10,8,9,10,9",13,7,29
10n_10,10_153,"10,9,9,9,10,10,9,10,10,7,10,8,9,10,9",13,7,29
9a_10,9_15,"10,7,7,10,7,10,8,10,7,9,10,7,10,7,9,10",9,7,32
9a_12,9_27,"10,7,7,10,7,10,8,10,9,7,8,9,10,7,9,10",9,7,32
9a_13,9_31,"10,7,7,7,7,10,9,10,7,7,10,9,10,7,9,10",9,7,32
9a_14,9_17,"10,7,7,7,7,10,9,7,9,7,10,9,10,7,9,10",9,7,32
9a_15,9_26,"10,7,7,10,7,10,8,10,7,7,8,9,10,9,9,10",9,7,32
9a_16,9_23,"10,7,7,10,7,10,8,10,9,7,10,9,10,7,7,10",9,7,32
9a_17,9_14,"10,7,7,7,7,10,8,10,7,9,10,9,10,7,9,10",9,7,32
9a_18,9_37,"10,7,9,10,7,10,9,10,7,7,10,7,10,7,7,10",9,7,32
9a_1,9_30,"10,7,7,10,7,10,9,10,7,7,10,9,10,7,7,10",9,7,32
9a_19,9_20,"10,7,7,7,7,10,8,10,9,7,10,9,10,7,9,10",9,7,32
9a_20,9_11,"10,7,7,10,7,10,8,10,7,7,10,9,7,9,9,10",9,7,32
9a_21,9_21,"10,7,7,7,7,10,9,10,7,9,10,7,10,7,9,10",9,7,32
9a_23,9_6,"10,7,7,7,9,10,8,10,7,9,10,7,10,7,9,10",9,7,32
9a_24,9_18,"10,7,7,10,7,10,8,10,7,7,10,7,10,9,9,10",9,7,32
9a_26,9_7,"10,7,7,10,9,10,8,10,7,9,10,7,10,7,7,10",9,7,32
9a_27,9_2,"10,7,7,10,7,10,8,7,7,9,10,9,7,9,9,10",9,7,32
9a_33,9_9,"10,7,7,7,7,10,8,10,7,9,10,7,10,9,9,10",9,7,32
9a_34,9_13,"10,7,7,10,7,7,7,10,9,7,8,9,10,9,9,10",9,7,32
9a_36,9_5,"10,7,7,7,7,10,8,10,9,7,10,9,7,9,9,10",9,7,32
9a_38,9_3,"10,7,9,7,9,10,8,10,7,9,10,7,10,7,7,10",9,7,32
9a_3,9_19,"10,7,7,10,7,10,8,10,7,9,10,9,10,7,7,10",9,7,32
9a_39,9_10,"10,9,9,10,7,7,7,10,7,7,8,7,10,9,9,10",9,7,32
9a_41,9_1,"10,7,7,7,7,10,8,7,9,9,10,9,7,9,9,10",9,7,32
9a_4,9_25,"10,7,7,10,7,10,9,10,7,7,10,7,10,7,9,10",9,7,32
9a_5,9_28,"10,7,7,10,7,10,9,7,7,7,10,9,10,7,9,10",9,7,32
9a_7,9_24,"10,7,7,10,9,10,9,10,7,7,10,7,10,7,7,10",9,7,32
9a_8,9_8,"10,7,7,10,7,10,8,7,7,9,10,9,10,7,9,10",9,7,32
9n_1,9_44,"10,7,7,10,7,10,9,9,10,7,10,7,9,10,7,8",9,7,32
9n_2,9_45,"10,7,7,10,7,10,9,9,7,7,10,7,9,10,10,8",9,7,32
9n_3,9_43,"10,7,7,10,7,8,10,10,7,10,9,9,10,7,7,10",9,7,32
9n_4,9_42,"10,7,7,10,7,8,10,10,7,10,9,7,10,7,9,10",9,7,32
9n_5,9_46,"10,7,9,10,7,8,10,10,7,10,9,7,10,7,7,10",9,7,32
9n_6,9_48,"10,7,9,10,7,10,9,9,7,7,10,7,9,10,7,8",9,7,32
10a_10,10_71,"10,7,7,10,9,10,9,10,7,7,10,7,10,7,9,10",10,7,32
10a_108,10_19,"10,7,7,7,7,10,8,10,7,9,10,9,10,9,9,10",10,7,32
10a_111,10_26,"10,7,7,7,7,10,9,10,7,9,10,7,10,9,9,10",10,7,32
10a_112,10_22,"10,7,9,7,9,10,9,10,7,9,10,7,10,7,7,10",10,7,32
10a_113,10_4,"10,7,7,7,7,10,8,7,9,9,10,9,10,9,9,10",10,7,32
10a_114,10_8,"10,7,7,7,7,10,8,10,9,9,10,9,7,9,9,10",10,7,32
10a_13,10_49,"10,7,7,10,7,10,9,10,7,7,10,9,7,9,9,10",10,7,32
10a_16,10_51,"10,7,7,10,7,10,9,10,7,7,10,7,10,9,9,10",10,7,32
10a_17,10_78,"10,7,7,10,7,10,9,7,9,7,10,9,10,7,9,10",10,7,32
10a_19,10_34,"10,7,7,10,7,10,8,7,9,9,10,9,10,7,9,10",10,7,32
10a_23,10_35,"10,7,7,10,9,10,8,10,7,9,10,7,10,7,9,10",10,7,32
10a_26,10_39,"10,7,9,10,7,10,8,10,7,9,10,7,10,7,9,10",10,7,32
10a_27,10_75,"10,7,9,10,7,10,9,7,7,7,10,9,10,7,9,10",10,7,32
10a_29,10_38,"10,7,7,10,7,10,8,10,9,9,10,9,10,7,7,10",10,7,32
10a_3,10_73,"10,7,7,10,9,10,9,10,7,7,10,9,10,7,7,10",10,7,32
10a_32,10_44,"10,7,7,7,7,10,9,10,9,7,10,9,10,7,9,10",10,7,32
10a_34,10_30,"10,7,7,10,7,10,8,10,9,7,8,9,10,9,9,10",10,7,32
10a_35,10_41,"10,7,7,10,7,10,8,10,9,7,10,9,10,7,9,10",10,7,32
10a_38,10_69,"10,7,9,10,7,10,9,10,7,7,10,9,10,7,7,10",10,7,32
10a_40,10_66,"10,7,9,10,7,10,9,10,7,7,10,7,7,9,9,10",10,7,32
10a_42,10_65,"10,7,9,10,7,10,9,10,7,9,10,7,10,7,7,10",10,7,32
10a_44,10_28,"10,7,7,7,7,10,9,7,9,7,10,9,10,9,9,10",10,7,32
10a_5,10_36,"10,7,7,10,9,10,8,10,7,9,10,9,10,7,7,10",10,7,32
10a_53,10_29,"10,7,7,7,9,10,9,10,7,9,10,7,10,7,9,10",10,7,32
10a_55,10_32,"10,7,7,10,7,10,8,10,7,7,10,9,10,9,9,10",10,7,32
10a_56,10_5,"10,7,9,7,9,10,8,10,7,9,10,9,10,7,7,10",10,7,32
10a_59,10_2,"10,7,7,7,9,10,8,7,9,9,10,9,10,7,9,10",10,7,32
10a_60,10_21,"10,7,9,10,9,10,8,10,7,9,10,7,10,7,7,10",10,7,32
10a_6,10_57,"10,7,7,10,7,10,9,10,9,7,10,9,10,7,7,10",10,7,32
10a_61,10_25,"10,7,7,7,9,10,9,10,7,7,10,7,10,9,9,10",10,7,32
10a_64,10_10,"10,7,7,7,7,10,9,10,9,7,10,9,7,9,9,10",10,7,32
10a_68,10_15,"10,7,7,10,7,10,8,10,7,9,10,9,7,9,9,10",10,7,32
10a_71,10_24,"10,7,7,10,7,10,8,10,7,9,10,7,10,9,9,10",10,7,32
10a_75,10_1,"10,7,7,10,7,10,8,7,9,9,10,9,7,9,9,10",10,7,32
10n_15,10_125,"10,7,7,10,7,10,9,9,10,7,10,10,7,10,10,8",10,7,32
10n_16,10_127,"10,7,7,10,7,8,10,9,10,10,9,10,7,10,10,8",10,7,32
10n_17,10_126,"10,7,7,10,7,8,10,10,7,10,9,9,7,9,9,10",10,7,32
10n_18,10_129,"10,7,7,10,7,8,10,9,7,10,9,7,9,10,10,9",10,7,32
10n_19,10_131,"10,7,7,10,7,10,9,9,7,7,10,7,9,10,10,9",10,7,32
10n_22,10_128,"10,7,7,10,7,8,10,10,7,10,9,7,10,9,9,10",10,7,32
10n_23,10_146,"10,7,9,10,7,10,9,9,10,7,10,7,9,10,7,8",10,7,32
10n_24,10_147,"10,7,9,10,7,8,10,10,7,10,9,9,10,7,7,10",10,7,32
10n_25,10_141,"10,7,9,10,7,10,9,7,7,7,10,7,9,10,10,9",10,7,32
10n_26,10_143,"10,7,9,10,7,10,9,7,7,9,10,7,9,10,10,8",10,7,32
10n_28,10_144,"10,7,9,10,7,10,9,9,7,9,10,7,9,10,7,8",10,7,32
10n_29,10_140,"10,7,9,10,7,9,10,10,7,10,9,7,10,7,7,10",10,7,32
10n_30,10_142,"10,7,9,10,7,9,10,9,7,10,9,7,9,10,7,8",10,7,32
10n_4,10_133,"10,7,7,10,7,10,9,9,10,7,10,10,9,10,7,8",10,7,32
10n_5,10_135,"10,7,7,10,7,8,10,9,10,10,9,10,9,10,7,8",10,7,32
10n_6,10_134,"10,7,7,10,7,8,10,10,9,10,9,9,10,7,7,10",10,7,32
9a_22,9_12,"10,7,7,7,7,10,9,10,10,7,10,10,7,10,10,9",10,7,32
9a_2,9_22,"10,7,7,10,9,8,10,10,7,10,9,9,10,7,7,10",10,7,32
9a_35,9_4,"10,7,7,7,7,10,8,10,10,9,10,10,7,10,10,9",10,7,32
9a_9,9_36,"10,7,7,10,9,8,10,10,7,10,9,7,10,7,9,10",10,7,32
10a_107,10_17,"10,7,7,7,7,10,8,10,9,9,10,9,9,10,10,9",11,7,32
10a_109,10_33,"10,7,7,7,7,10,9,10,9,9,10,9,9,10,10,8",11,7,32
10a_110,10_9,"10,7,7,7,7,10,8,10,10,9,10,10,9,10,10,9",11,7,32
10a_115,10_16,"10,7,7,7,9,9,10,10,7,10,9,7,10,9,9,10",11,7,32
10a_116,10_11,"10,9,9,10,10,9,8,9,7,10,9,7,9,10,7,8",11,7,32
10a_117,10_3,"10,7,7,7,9,10,8,10,10,9,10,10,7,10,10,9",11,7,32
10a_122,10_64,"10,7,9,10,10,9,10,9,7,10,9,7,9,10,7,8",11,7,32
10a_14,10_53,"10,7,7,10,7,10,9,10,9,7,10,9,9,10,10,8",11,7,32
10a_15,10_47,"10,7,7,10,7,10,9,10,7,7,10,9,9,10,10,9",11,7,32
10a_18,10_77,"10,7,7,10,7,10,9,10,10,7,10,7,9,10,10,9",11,7,32
10a_28,10_56,"10,7,7,10,9,8,10,10,9,10,9,9,10,7,7,10",11,7,32
10a_33,10_14,"10,7,9,7,9,9,10,10,7,10,9,9,10,7,7,10",11,7,32
10a_37,10_67,"10,7,9,10,10,8,10,9,7,10,9,7,9,10,10,8",11,7,32
10a_41,10_62,"10,7,9,10,9,9,10,10,7,10,9,7,10,7,7,10",11,7,32
10a_43,10_12,"10,7,7,7,9,10,8,9,10,9,10,10,9,10,10,8",11,7,32
10a_49,10_37,"10,7,7,10,9,10,8,9,10,9,10,10,9,10,7,8",11,7,32
10a_51,10_63,"10,7,9,10,7,10,9,10,7,7,10,9,9,10,10,8",11,7,32
10a_52,10_43,"10,7,9,10,7,10,8,9,10,9,10,7,9,10,10,8",11,7,32
10a_54,10_13,"10,7,9,7,9,9,10,10,7,10,9,7,10,7,9,10",11,7,32
10a_57,10_23,"10,7,9,10,10,9,8,9,10,10,9,7,9,10,7,8",11,7,32
10a_58,10_27,"10,7,9,10,10,8,8,9,10,10,9,7,9,10,10,8",11,7,32
10a_63,10_18,"10,7,7,10,7,10,8,10,9,7,10,9,9,10,10,9",11,7,32
10a_65,10_7,"10,7,7,7,7,9,10,10,9,10,9,9,10,7,9,10",11,7,32
10a_69,10_31,"10,7,7,10,7,10,8,10,10,7,10,10,9,10,10,9",11,7,32
10a_70,10_6,"10,7,7,10,7,10,8,10,7,9,10,9,9,10,10,9",11,7,32
10a_74,10_20,"10,7,7,10,7,10,8,10,10,9,10,7,9,10,10,9",11,7,32
10a_79,10_48,"10,7,7,10,9,8,10,10,7,10,9,9,7,9,9,10",11,7,32
10a_82,10_50,"10,7,7,10,9,8,10,10,7,10,9,7,10,9,9,10",11,7,32
10a_9,10_55,"10,7,7,10,9,10,9,9,10,7,10,10,9,10,7,8",11,7,32
10n_13,10_132,"10,7,7,10,9,8,10,9,10,10,9,10,9,10,7,8",11,7,32
10n_14,10_145,"10,7,9,10,10,10,9,9,7,7,10,7,9,10,10,8",11,7,32
10n_20,10_130,"10,7,7,10,7,8,10,10,9,10,9,9,9,10,10,8",11,7,32
10n_21,10_124,"10,7,7,10,7,8,10,10,7,10,9,9,9,10,10,9",11,7,32
10n_27,10_139,"10,7,9,10,10,10,9,9,7,9,10,7,9,10,7,8",11,7,32
11a_100,11a_100,"10,7,9,10,7,10,9,10,7,7,10,9,10,7,9,10",11,7,32
11a_105,11a_105,"10,7,9,10,7,10,9,10,7,9,10,7,10,7,9,10",11,7,32
11a_107,11a_107,"10,7,9,10,7,10,9,7,7,7,10,9,10,9,9,10",11,7,32
11a_111,11a_111,"10,7,9,10,7,10,8,10,7,9,10,9,10,7,9,10",11,7,32
11a_128,11a_128,"10,7,9,10,7,10,9,10,9,7,10,9,10,7,7,10",11,7,32
11a_139,11a_139,"10,7,9,10,9,10,9,10,7,9,10,7,10,7,7,10",11,7,32
11a_140,11a_140,"10,7,7,7,9,10,9,7,9,7,10,9,10,9,9,10",11,7,32
11a_145,11a_145,"10,7,9,7,9,10,9,10,7,9,10,7,10,7,9,10",11,7,32
11a_174,11a_174,"10,7,9,10,9,10,8,10,7,9,10,9,10,7,7,10",11,7,32
11a_179,11a_179,"10,7,9,10,7,10,8,7,9,9,10,9,10,7,9,10",11,7,32
11a_185,11a_185,"10,7,7,7,7,10,9,10,9,9,10,9,10,7,9,10",11,7,32
11a_188,11a_188,"10,7,9,10,7,10,8,10,7,9,10,9,7,9,9,10",11,7,32
11a_192,11a_192,"10,7,7,10,7,10,8,10,9,7,10,9,10,9,9,10",11,7,32
11a_195,11a_195,"10,7,9,7,9,10,8,10,7,9,10,9,10,7,9,10",11,7,32
11a_202,11a_202,"10,7,9,10,7,10,9,10,7,7,10,7,10,9,9,10",11,7,32
11a_203,11a_203,"10,7,7,7,9,10,8,10,9,9,10,9,10,7,9,10",11,7,32
11a_205,11a_205,"10,7,7,10,7,10,8,10,7,9,10,9,10,9,9,10",11,7,32
11a_206,11a_206,"10,7,9,7,9,10,8,10,9,9,10,9,10,7,7,10",11,7,32
11a_225,11a_225,"10,7,7,10,9,10,8,10,7,9,10,9,7,9,9,10",11,7,32
11a_234,11a_234,"10,9,9,7,9,10,8,10,7,9,10,7,10,7,9,10",11,7,32
11a_243,11a_243,"10,7,7,10,9,10,8,10,7,9,10,7,10,9,9,10",11,7,32
11a_247,11a_247,"10,7,7,10,9,10,8,7,9,9,10,9,7,9,9,10",11,7,32
11a_306,11a_306,"10,7,7,7,7,10,9,10,7,9,10,9,10,9,9,10",11,7,32
11a_308,11a_308,"10,7,7,7,7,10,8,10,9,9,10,9,10,9,9,10",11,7,32
11a_31,11a_31,"10,7,7,10,7,10,9,10,9,7,10,9,10,7,9,10",11,7,32
11a_337,11a_337,"10,7,7,7,9,10,9,10,7,9,10,7,10,9,9,10",11,7,32
11a_341,11a_341,"10,9,9,10,9,10,8,10,7,9,10,7,10,7,7,10",11,7,32
11a_34,11a_34,"10,7,7,10,7,10,9,10,7,7,10,9,10,9,9,10",11,7,32
11a_343,11a_343,"10,7,7,7,9,10,8,7,9,9,10,9,10,9,9,10",11,7,32
11a_355,11a_355,"10,7,9,7,9,10,8,10,7,9,10,7,10,9,9,10",11,7,32
11a_36,11a_36,"10,7,7,10,9,10,9,10,9,7,10,9,10,7,7,10",11,7,32
11a_363,11a_363,"10,7,7,7,9,10,8,10,9,9,10,9,7,9,9,10",11,7,32
11a_367,11a_367,"10,7,9,7,9,10,8,7,9,9,10,9,7,9,9,10",11,7,32
11a_40,11a_40,"10,7,7,10,9,10,9,10,7,7,10,9,7,9,9,10",11,7,32
11a_46,11a_46,"10,7,7,10,9,10,9,7,9,7,10,9,10,7,9,10",11,7,32
11a_56,11a_56,"10,7,7,10,9,10,9,10,7,7,10,7,10,9,9,10",11,7,32
11a_59,11a_59,"10,7,7,10,9,10,8,7,9,9,10,9,10,7,9,10",11,7,32
11a_78,11a_78,"10,7,9,10,9,10,9,10,7,7,10,7,10,7,9,10",11,7,32
11a_87,11a_87,"10,7,9,10,7,10,9,10,7,9,10,9,10,7,7,10",11,7,32
11a_90,11a_90,"10,7,9,7,9,10,9,10,7,9,10,9,10,7,7,10",11,7,32
11a_93,11a_93,"10,7,7,10,7,10,8,10,9,9,10,9,10,7,9,10",11,7,32
11a_95,11a_95,"10,7,7,10,9,10,8,10,9,9,10,9,10,7,7,10",11,7,32
11n_100,11n_100,"10,7,9,10,7,8,10,10,9,10,9,9,10,7,7,10",11,7,32
11n_101,11n_101,"10,7,9,10,7,10,9,9,10,7,10,10,9,10,7,8",11,7,32
11n_122,11n_122,"10,7,9,10,7,8,10,10,7,10,9,7,10,9,9,10",11,7,32
11n_137,11n_137,"10,7,9,10,7,10,9,9,7,7,10,7,9,10,10,9",11,7,32
11n_48,11n_48,"10,7,9,10,7,9,10,9,7,10,9,7,9,10,10,8",11,7,32
11n_51,11n_51,"10,7,7,10,7,10,9,9,10,7,10,10,9,10,10,8",11,7,32
11n_52,11n_52,"10,7,7,10,7,8,10,9,10,10,9,10,9,10,10,8",11,7,32
11n_53,11n_53,"10,7,7,10,7,8,10,10,9,10,9,9,10,7,9,10",11,7,32
11n_58,11n_58,"10,7,7,10,7,10,9,9,10,7,10,7,9,10,10,9",11,7,32
11n_59,11n_59,"10,7,7,10,7,8,10,9,10,10,9,7,9,10,10,9",11,7,32
11n_60,11n_60,"10,7,7,10,7,8,10,10,7,10,9,9,10,9,9,10",11,7,32
11n_82,11n_82,"10,7,9,10,7,9,10,10,7,10,9,7,10,7,9,10",11,7,32
11n_83,11n_83,"10,7,9,10,7,10,9,9,10,9,10,7,9,10,7,8",11,7,32
11n_85,11n_85,"10,7,9,10,7,8,10,10,7,10,9,9,10,7,9,10",11,7,32
11n_87,11n_87,"10,7,9,10,7,10,9,9,10,7,10,7,9,10,10,8",11,7,32
11n_89,11n_89,"10,7,9,10,7,10,9,9,7,9,10,7,9,10,10,8",11,7,32
11n_90,11n_90,"10,7,9,10,7,9,10,9,10,10,9,7,9,10,7,8",11,7,32
11n_91,11n_91,"10,7,9,10,7,9,10,10,7,10,9,9,10,7,7,10",11,7,32
9a_25,9_16,"10,7,7,10,7,8,10,10,10,10,9,7,9,10,10,9",11,7,32
10a_22,10_70,"10,7,9,10,10,10,10,9,7,9,10,7,9,10,10,8",12,7,32
10a_4,10_72,"10,7,7,10,9,8,10,10,10,10,9,10,9,10,10,8",12,7,32
10a_62,10_74,"10,7,9,10,10,10,9,7,10,7,10,10,9,10,10,8",12,7,32
10a_73,10_76,"10,7,7,10,9,8,10,10,10,10,9,7,9,10,10,9",12,7,32
10a_80,10_52,"10,7,7,10,7,8,10,10,10,10,9,10,9,10,10,9",12,7,32
10a_81,10_46,"10,7,7,10,9,8,10,10,7,10,9,9,9,10,10,9",12,7,32
11a_106,11a_106,"10,7,9,10,7,10,9,10,10,7,10,10,7,10,10,9",12,7,32
